size,stones,score_komi,score_neural,winrate_komi
9,BA4 WA9,12.0,11.5353325,0.476541642
9,BA4 WB1,7.0,7.25269959,0.52051617
9,BA4 WB2,4.0,3.76521019,0.540938664
9,BA4 WB3,2.0,1.55308221,0.487433656
9,BA4 WB4,1.5,1.04534595,0.510674828
9,BA4 WB5,0.0,0.0176163793,0.484931424
9,BA4 WB6,1.5,1.10490219,0.481838675
9,BA4 WB7,2.5,1.91747744,0.461396877
9,BA4 WB8,4.5,3.77026888,0.457615738
9,BA4 WB9,7.5,7.43568288,0.509359883
9,BA4 WC1,7.0,7.29443803,0.556820171
9,BA4 WC2,2.5,1.91163572,0.460216077
9,BA4 WC3,0.0,-0.020898373,0.477924918
9,BA4 WC4,-1.0,-0.546425878,0.513037424
9,BA4 WC5,-1.0,-0.666806545,0.491381691
9,BA4 WC6,-1.0,-0.813470016,0.440784699
9,BA4 WC7,0.0,0.1929594,0.542227573
9,BA4 WC8,2.5,1.88379159,0.461542993
9,BA4 WC9,7.5,7.18448315,0.462798153
9,BA4 WD1,6.5,6.55322662,0.508619149
9,BA4 WD2,1.5,1.18928393,0.512581094
9,BA4 WD3,0.0,0.115444182,0.510873512
9,BA4 WD4,-1.0,-0.668603239,0.470350369
9,BA4 WD5,-1.0,-0.663313026,0.468132807
9,BA4 WD6,-1.5,-0.656883425,0.504156521
9,BA4 WD7,-0.5,-0.381988073,0.46741468
9,BA4 WD8,1.0,0.751334824,0.484966683
9,BA4 WD9,6.5,6.34455233,0.501907234
9,BA4 WE1,6.5,6.34637682,0.479138319
9,BA4 WE2,1.0,0.646530626,0.487554092
9,BA4 WE3,-1.0,-0.710654488,0.467960149
9,BA4 WE4,-1.5,-0.713068434,0.532853916
9,BA4 WE5,-1.0,-0.748330263,0.459521715
9,BA4 WE6,-1.5,-0.773257423,0.537987175
9,BA4 WE7,-0.5,-0.281677876,0.475104198
9,BA4 WE8,1.0,0.533653233,0.487133857
9,BA4 WE9,6.5,6.1469086,0.480839183
9,BA4 WF1,6.5,6.47315162,0.519771505
9,BA4 WF2,1.5,0.995903898,0.458527877
9,BA4 WF3,-0.5,-0.466282488,0.460473843
9,BA4 WF4,-0.5,-0.418643371,0.464415908
9,BA4 WF5,-1.5,-0.915466608,0.538443208
9,BA4 WF6,-1.0,-0.324977414,0.53246997
9,BA4 WF7,0.0,0.0431137667,0.491327401
9,BA4 WF8,1.5,1.29787194,0.515386965
9,BA4 WF9,6.5,6.51084723,0.534999328
9,BA4 WG1,7.5,7.3201702,0.483682476
9,BA4 WG2,2.5,2.43969815,0.524569027
9,BA4 WG3,0.5,0.202381812,0.450621162
9,BA4 WG4,-1.0,-0.412194334,0.507006632
9,BA4 WG5,-1.0,-0.623886152,0.528139933
9,BA4 WG6,-1.0,-0.520838728,0.540263554
9,BA4 WG7,0.5,0.544378132,0.538679385
9,BA4 WG8,2.5,2.34038594,0.520762809
9,BA4 WG9,7.5,7.40288792,0.4647402
9,BA4 WH1,7.5,7.62241675,0.511276583
9,BA4 WH2,4.5,3.93836771,0.492351129
9,BA4 WH3,2.5,2.13216051,0.520078302
9,BA4 WH4,1.0,0.959297962,0.536578239
9,BA4 WH5,1.0,0.70163634,0.454440268
9,BA4 WH6,1.5,1.03119863,0.451224838
9,BA4 WH7,2.5,2.10012152,0.541354371
9,BA4 WH8,4.0,3.82869345,0.543419385
9,BA4 WH9,7.5,7.5793761,0.540321859
9,BA4 WJ1,12.0,11.5466174,0.476613364
9,BA4 WJ2,7.5,7.62111389,0.505380992
9,BA4 WJ3,7.0,7.02854154,0.537529414
9,BA4 WJ4,6.0,6.11197678,0.524416922
9,BA4 WJ5,6.0,5.9011477,0.51314774
9,BA4 WJ6,6.0,6.1681357,0.530449791
9,BA4 WJ7,7.0,7.054307,0.453991603
9,BA4 WJ8,7.5,7.61288427,0.47462355
9,BA4 WJ9,12.0,11.611059,0.484134429
9,BA5 BB2,5.5,5.9145941,0.513087111
9,BA5 BB3,7.5,7.79270615,0.449461529
9,BA5 BB4,8.0,8.24275758,0.459038509
9,BA5 BB5,6.0,7.02558715,0.534521398
9,BA5 BC2,6.5,7.37835021,0.55794286
9,BA5 BC3,9.5,9.94061366,0.469580633
9,BA5 BC4,9.5,10.4148951,0.53614321
9,BA5 BC5,10.0,10.4516806,0.490875401
9,BA5 BD2,8.0,8.52208899,0.475400462
9,BA5 BD3,9.5,10.3202522,0.512240888
9,BA5 BD4,11.0,11.4579858,0.511843831
9,BA5 BD5,10.5,10.393529,0.469512443
9,BA5 BE1,3.0,3.6726714,0.556643269
9,BA5 BE2,8.5,9.35484697,0.491445664
9,BA5 BE3,10.0,10.7519063,0.526310383
9,BA5 BE4,11.0,11.8992482,0.512413482
9,BA5 BE5,12.0,12.2052625,0.516177781
9,BA5 BF2,8.0,8.96807957,0.491728339
9,BA5 BF3,10.5,10.8630314,0.499021083
9,BA5 BF4,11.0,11.6611332,0.549681512
9,BA5 BF5,11.0,11.2668139,0.518526316
9,BA5 BG2,7.5,7.99470723,0.451099153
9,BA5 BG3,9.5,9.99981245,0.51237469
9,BA5 BG4,11.0,11.0853057,0.464404579
9,BA5 BG5,11.0,11.2151318,0.522699327
9,BA5 BH2,5.5,6.16669368,0.473258402
9,BA5 BH3,7.5,8.15697699,0.463416538
9,BA5 BH4,8.5,9.37181906,0.497643053
9,BA5 BH5,8.5,9.57534262,0.539262653
9,BA5 BJ5,4.0,4.25804666,0.483526068
9,BA5 WA1,12.5,11.8224422,0.475467071
9,BA5 WA2,7.5,7.6718433,0.505424059
9,BA5 WA3,7.5,7.49161293,0.520024965
9,BA5 WA4,6.0,6.1998359,0.543714837
9,BA5 WB1,8.0,7.71116223,0.447161114
9,BA5 WB2,4.5,3.95693884,0.466055957
9,BA5 WB3,3.0,2.38093646,0.472647159
9,BA5 WB4,1.5,1.07579972,0.487777711
9,BA5 WB5,1.0,0.691879881,0.469906329
9,BA5 WC1,7.5,7.5775926,0.495738551
9,BA5 WC2,2.5,2.15705124,0.52594948
9,BA5 WC3,0.0,0.0445005687,0.500975547
9,BA5 WC4,-1.0,-0.495946647,0.484656918
9,BA5 WC5,-1.0,-0.60723003,0.530602445
9,BA5 WD1,6.5,6.90195635,0.551826145
9,BA5 WD2,1.5,1.29594113,0.522687194
9,BA5 WD3,-0.5,-0.307372864,0.499448677
9,BA5 WD4,-1.0,-0.587370665,0.488639584
9,BA5 WD5,-0.5,-0.323875429,0.468534608
9,BA5 WE1,6.5,6.55484601,0.549421048
9,BA5 WE2,1.0,0.763501881,0.514350643
9,BA5 WE3,-0.5,-0.16993795,0.519166794
9,BA5 WE4,-1.0,-0.630381906,0.51564192
9,BA5 WE5,-1.0,-0.495989725,0.495034514
9,BA5 WF1,7.0,6.85735482,0.470651308
9,BA5 WF2,2.0,1.61856479,0.462032507
9,BA5 WF3,0.0,0.159734653,0.519347433
9,BA5 WF4,-0.5,-0.321771603,0.489357494
9,BA5 WF5,-1.5,-0.636676822,0.533352897
9,BA5 WG1,7.5,7.69295994,0.52069531
9,BA5 WG2,3.0,2.61894721,0.47689445
9,BA5 WG3,1.0,0.831980031,0.506578566
9,BA5 WG4,-1.0,-0.537762314,0.541754203
9,BA5 WG5,-0.5,-0.335464724,0.503784688
9,BA5 WH1,8.0,7.988171,0.508241117
9,BA5 WH2,4.5,4.20773823,0.542492249
9,BA5 WH3,3.0,2.45460015,0.457212025
9,BA5 WH4,1.5,1.31612413,0.499556499
9,BA5 WH5,1.0,0.820258346,0.496758058
9,BA5 WJ1,12.5,11.8263211,0.465619635
9,BA5 WJ2,8.0,8.03585148,0.482645303
9,BA5 WJ3,7.5,7.43142299,0.512333137
9,BA5 WJ4,6.5,6.53832684,0.494772149
9,BA5 WJ5,6.5,6.28628443,0.471968035
9,BB2 BB3,5.5,6.44940358,0.53413826
9,BB2 BB4,9.0,9.40749472,0.50894636
9,BB2 BB5,9.5,10.4102868,0.492896668
9,BB2 BB6,10.0,10.8165688,0.54667169
9,BB2 BB7,9.0,9.64077701,0.474767302
9,BB2 BB8,7.0,8.02029239,0.498919032
9,BB2 BC3,9.0,9.17484755,0.436034547
9,BB2 BC4,10.0,10.8099797,0.535895756
9,BB2 BC5,12.0,12.3186037,0.479494419
9,BB2 BC6,12.5,12.8668337,0.49781841
9,BB2 BC7,11.0,11.8547396,0.527531132
9,BB2 BC8,9.0,9.80162926,0.51826749
9,BB2 BD4,11.0,11.7617301,0.546822577
9,BB2 BD5,13.0,12.9654478,0.496328664
9,BB2 BD6,13.0,13.6725345,0.461816292
9,BB2 BD7,12.5,12.563258,0.459551765
9,BB2 BD8,10.0,10.9669596,0.519872655
9,BB2 BE5,14.5,14.7811781,0.486683718
9,BB2 BE6,14.0,14.8919935,0.50990704
9,BB2 BE7,13.0,13.1291322,0.437569323
9,BB2 BE8,10.5,11.3189548,0.507293932
9,BB2 BF6,15.0,14.8959531,0.540170013
9,BB2 BF7,13.0,13.2415526,0.434049654
9,BB2 BF8,10.5,11.2028815,0.507278686
9,BB2 BG7,12.0,11.7934896,0.482493578
9,BB2 BG8,9.5,10.540437,0.535282055
9,BB2 BH8,8.0,8.68181092,0.503005713
9,BB2 WA1,15.5,14.8610458,0.499000274
9,BB2 WA2,10.5,10.2790909,0.484538295
9,BB2 WA3,10.5,10.4909428,0.515375442
9,BB2 WA4,9.0,9.26486222,0.553971852
9,BB2 WA5,9.0,9.21008654,0.480367895
9,BB2 WA6,9.0,9.30060814,0.521187657
9,BB2 WA7,9.5,10.0769482,0.519470672
9,BB2 WA8,9.5,10.1877102,0.536432425
9,BB2 WA9,15.5,14.640657,0.469442341
9,BB2 WB3,5.0,4.35948463,0.445413902
9,BB2 WB4,4.5,3.84417248,0.479844783
9,BB2 WB5,3.5,3.17011508,0.490114409
9,BB2 WB6,4.0,3.64590205,0.454633029
9,BB2 WB7,5.0,4.68772926,0.472079711
9,BB2 WB8,6.5,6.44138145,0.450704572
9,BB2 WB9,9.5,10.0553648,0.532690871
9,BB2 WC3,2.0,1.49945107,0.455369422
9,BB2 WC4,2.5,1.61540857,0.469724092
9,BB2 WC5,1.5,1.39294308,0.542506722
9,BB2 WC6,1.5,1.35723321,0.497678222
9,BB2 WC7,2.5,2.13913265,0.498686983
9,BB2 WC8,5.0,4.45263343,0.45120888
9,BB2 WC9,9.5,9.87991127,0.50980888
9,BB2 WD4,2.5,2.12256368,0.463064222
9,BB2 WD5,1.5,1.12578167,0.464929916
9,BB2 WD6,1.5,0.956479367,0.470556749
9,BB2 WD7,1.5,1.41586893,0.476174025
9,BB2 WD8,4.0,3.43003735,0.475490666
9,BB2 WD9,8.5,9.07881372,0.519891781
9,BB2 WE5,1.0,0.949423093,0.548623022
9,BB2 WE6,1.0,0.967135853,0.487740328
9,BB2 WE7,1.5,1.44266582,0.53985491
9,BB2 WE8,3.5,3.13909188,0.466833532
9,BB2 WE9,8.5,8.99483698,0.53297792
9,BB2 WF6,0.5,0.406187881,0.480887341
9,BB2 WF7,1.5,1.38433733,0.500497524
9,BB2 WF8,4.5,4.01882443,0.49284109
9,BB2 WF9,9.0,9.28820093,0.517533862
9,BB2 WG7,4.0,3.57221208,0.477160772
9,BB2 WG8,4.5,4.34453875,0.492114073
9,BB2 WG9,10.0,9.96444255,0.492022996
9,BB2 WH8,6.5,6.50535783,0.476062586
9,BB2 WH9,10.0,10.1980157,0.51824673
9,BB2 WJ9,15.5,14.7623246,0.481715261
9,BB3 BB4,8.5,9.41399855,0.540483368
9,BB3 BB5,12.0,12.3778284,0.507189736
9,BB3 BB6,11.5,11.9853012,0.465897264
9,BB3 BB7,10.5,11.0462232,0.488718099
9,BB3 BC2,8.5,8.85707119,0.511326439
9,BB3 BC3,9.5,9.99168129,0.544579064
9,BB3 BC4,12.0,12.0969949,0.487984827
9,BB3 BC5,13.0,13.2716553,0.517165028
9,BB3 BC6,14.5,14.4547209,0.456384171
9,BB3 BC7,13.0,13.508494,0.500196622
9,BB3 BC8,11.0,11.3556136,0.459563814
9,BB3 BD2,10.5,10.744027,0.485445493
9,BB3 BD3,12.0,12.1780319,0.474466568
9,BB3 BD4,13.5,13.2818156,0.492574949
9,BB3 BD5,13.5,13.7737537,0.545176118
9,BB3 BD6,15.0,15.1523807,0.470970013
9,BB3 BD7,14.0,13.8703916,0.465386934
9,BB3 BD8,12.0,12.558091,0.514138404
9,BB3 BE2,12.0,11.9071603,0.459450628
9,BB3 BE3,13.5,13.3913072,0.498134452
9,BB3 BE4,15.0,15.1419334,0.505086651
9,BB3 BE5,16.5,16.5530243,0.507251314
9,BB3 BE6,17.0,16.7928682,0.514452641
9,BB3 BE7,15.0,14.7636793,0.456774463
9,BB3 BE8,13.0,13.0079836,0.467974097
9,BB3 BF2,12.0,12.3030138,0.463807829
9,BB3 BF3,14.5,14.6195015,0.458383245
9,BB3 BF4,15.0,15.2369758,0.493611255
9,BB3 BF5,16.5,16.5662729,0.51802032
9,BB3 BF6,17.0,16.6900838,0.514237392
9,BB3 BF7,15.0,15.3499167,0.501607684
9,BB3 BF8,12.5,12.8581979,0.463120235
9,BB3 BG3,13.0,13.3765395,0.539016381
9,BB3 BG4,14.0,14.4353258,0.538632286
9,BB3 BG5,14.5,14.907985,0.546678013
9,BB3 BG6,16.0,15.5512614,0.462987765
9,BB3 BG7,13.5,13.4835484,0.477819242
9,BB3 BG8,10.5,11.6568421,0.51828976
9,BB3 BH3,10.5,10.9791442,0.530418088
9,BB3 BH4,12.0,12.5642153,0.518775435
9,BB3 BH5,13.0,13.3924361,0.537411144
9,BB3 BH6,12.5,13.3944846,0.459014257
9,BB3 BH7,11.5,12.4913725,0.535389161
9,BB3 WA1,17.0,16.137239,0.532403836
9,BB3 WA2,13.0,12.7806611,0.514667878
9,BB3 WA3,12.0,11.466957,0.448375436
9,BB3 WA4,12.0,11.7238665,0.495858742
9,BB3 WA5,11.0,10.9003548,0.500073961
9,BB3 WA6,11.5,11.2547549,0.464093735
9,BB3 WA7,11.5,11.6770529,0.505057103
9,BB3 WA8,11.5,11.7028355,0.514763319
9,BB3 WA9,17.5,16.5450994,0.485736412
9,BB3 WB1,13.0,13.0395365,0.527887638
9,BB3 WB2,8.0,7.9525642,0.47769929
9,BB3 WB4,5.5,5.67112682,0.548462905
9,BB3 WB5,5.5,4.91794471,0.476703205
9,BB3 WB6,5.5,5.26129015,0.507641909
9,BB3 WB7,6.5,6.53848936,0.481805875
9,BB3 WB8,7.5,8.14456884,0.550846501
9,BB3 WB9,11.5,11.8078475,0.525139298
9,BB3 WC1,12.5,12.3857823,0.472999125
9,BB3 WC2,7.0,6.71794736,0.437843397
9,BB3 WC3,6.0,5.30034685,0.415458645
9,BB3 WC4,3.0,2.78787533,0.52913544
9,BB3 WC5,4.0,3.48570353,0.488217729
9,BB3 WC6,3.5,3.21506709,0.525779914
9,BB3 WC7,4.5,4.04056695,0.493540367
9,BB3 WC8,6.5,6.55317249,0.462514716
9,BB3 WC9,11.5,11.9037916,0.533754296
9,BB3 WD1,11.5,11.4696226,0.478267005
9,BB3 WD2,5.5,5.12587617,0.480005919
9,BB3 WD3,5.0,3.51685112,0.451785001
9,BB3 WD4,3.5,3.35787409,0.541367991
9,BB3 WD5,4.0,3.49821665,0.494829862
9,BB3 WD6,3.0,2.31882061,0.483525553
9,BB3 WD7,3.5,3.07079138,0.478910796
9,BB3 WD8,5.5,5.29045546,0.476709694
9,BB3 WD9,11.0,10.9589396,0.484732642
9,BB3 WE1,11.0,11.1729133,0.532776322
9,BB3 WE2,5.0,4.89434325,0.547572617
9,BB3 WE3,3.5,3.13504003,0.47582472
9,BB3 WE4,3.5,3.19417944,0.473750947
9,BB3 WE5,3.5,3.20132256,0.49096145
9,BB3 WE6,2.5,2.65093247,0.555257353
9,BB3 WE7,4.0,3.47422155,0.471515315
9,BB3 WE8,5.5,4.85827009,0.468515631
9,BB3 WE9,10.5,10.866457,0.536508408
9,BB3 WF1,11.0,11.2422984,0.526218643
9,BB3 WF2,5.5,5.50653056,0.509717179
9,BB3 WF3,3.5,3.06756679,0.484519125
9,BB3 WF4,3.0,3.02016862,0.547671787
9,BB3 WF5,2.5,2.38470323,0.487176299
9,BB3 WF6,2.5,2.26972633,0.538722027
9,BB3 WF7,3.5,3.46904448,0.57041978
9,BB3 WF8,6.0,5.52138322,0.453507613
9,BB3 WF9,11.5,11.1844906,0.483147503
9,BB3 WG1,12.0,11.8241754,0.500239255
9,BB3 WG2,6.0,6.5052055,0.559617778
9,BB3 WG3,4.0,3.70797012,0.49235306
9,BB3 WG4,3.5,2.81638795,0.509470774
9,BB3 WG5,3.5,3.09087735,0.481868087
9,BB3 WG6,3.5,3.03334179,0.459851128
9,BB3 WG7,5.0,4.5928201,0.532506053
9,BB3 WG8,6.5,6.52848431,0.456334128
9,BB3 WG9,12.0,11.803355,0.457514855
9,BB3 WH1,12.0,11.9300041,0.472049253
9,BB3 WH2,8.0,8.21632947,0.46537934
9,BB3 WH3,6.0,6.34854892,0.558096818
9,BB3 WH4,5.5,5.14452437,0.441346388
9,BB3 WH5,5.0,4.70334555,0.476747509
9,BB3 WH6,5.5,5.2690035,0.514173079
9,BB3 WH7,6.0,6.04711095,0.440737707
9,BB3 WH8,8.0,8.17191461,0.507608966
9,BB3 WH9,12.0,11.8843244,0.52923986
9,BB3 WJ1,17.5,16.3731808,0.496713396
9,BB3 WJ2,12.0,11.7585372,0.467932337
9,BB3 WJ3,11.5,11.5528354,0.509158638
9,BB3 WJ4,10.5,10.7834685,0.527312261
9,BB3 WJ5,10.5,10.5521491,0.534139406
9,BB3 WJ6,11.0,10.7787395,0.495573955
9,BB3 WJ7,11.5,11.4564877,0.513052161
9,BB3 WJ8,11.5,11.7423977,0.512300159
9,BB3 WJ9,17.5,16.4515142,0.477813526
9,BB4 BB5,11.0,11.4390846,0.481921756
9,BB4 BB6,12.0,12.388711,0.504968458
9,BB4 BC3,12.0,12.1163744,0.518106199
9,BB4 BC4,12.5,12.5799779,0.527508262
9,BB4 BC5,13.5,13.7190161,0.500155025
9,BB4 BC6,14.5,14.8871069,0.51692438
9,BB4 BC7,14.0,14.3820506,0.530099301
9,BB4 BD2,11.5,11.7332542,0.484349541
9,BB4 BD3,14.0,13.95389,0.437366047
9,BB4 BD4,15.0,15.0729969,0.453054716
9,BB4 BD5,14.5,14.5970198,0.489794546
9,BB4 BD6,15.5,15.5765422,0.533921488
9,BB4 BD7,15.0,15.0069628,0.467695772
9,BB4 BD8,13.0,13.1533911,0.463249932
9,BB4 BE2,12.5,12.8883792,0.497071897
9,BB4 BE3,14.0,14.4568707,0.507841885
9,BB4 BE4,16.0,16.2323958,0.53218688
9,BB4 BE5,18.0,17.8431979,0.482882476
9,BB4 BE6,17.5,17.0507434,0.500424392
9,BB4 BE7,15.5,15.4995735,0.48960213
9,BB4 BE8,13.5,13.9056167,0.512912401
9,BB4 BF3,15.5,15.6481191,0.51841176
9,BB4 BF4,16.0,16.2279152,0.505131853
9,BB4 BF5,18.5,18.2943237,0.501425394
9,BB4 BF6,17.5,17.1580015,0.481343059
9,BB4 BF7,15.5,15.7007564,0.527223546
9,BB4 BF8,13.0,13.3189823,0.472351871
9,BB4 BG3,14.5,14.3237106,0.482036192
9,BB4 BG4,16.0,15.9702958,0.474741036
9,BB4 BG5,16.5,16.1720071,0.498221035
9,BB4 BG6,16.0,15.98419,0.509134662
9,BB4 BG7,14.5,14.6243317,0.486586429
9,BB4 BH4,13.5,14.0403208,0.481670236
9,BB4 BH5,14.0,14.5418908,0.52917253
9,BB4 BH6,13.5,13.9656206,0.504284698
9,BB4 WA1,19.0,18.0546557,0.511800291
9,BB4 WA2,13.0,12.9741659,0.528159209
9,BB4 WA3,13.5,13.10494,0.532981343
9,BB4 WA4,12.0,11.5085968,0.472437051
9,BB4 WA5,13.0,12.4790181,0.465061937
9,BB4 WA6,12.5,12.1287209,0.466519153
9,BB4 WA7,13.0,12.9253227,0.483159636
9,BB4 WA8,12.5,12.7869897,0.540817445
9,BB4 WA9,19.0,17.966391,0.470127162
9,BB4 WB1,14.0,13.337778,0.461685428
9,BB4 WB2,9.5,9.54745276,0.496228094
9,BB4 WB3,6.5,6.72396488,0.540033542
9,BB4 WB5,6.5,6.55894163,0.43165544
9,BB4 WB6,6.5,6.47691181,0.425663767
9,BB4 WB7,7.5,7.84148936,0.516289032
9,BB4 WB8,9.0,9.51108444,0.519831453
9,BB4 WB9,13.0,13.1152211,0.503870596
9,BB4 WC1,13.5,13.4722688,0.532348352
9,BB4 WC2,8.5,8.19897134,0.47206353
9,BB4 WC3,5.5,4.81521616,0.516035544
9,BB4 WC4,6.0,5.07558752,0.460497294
9,BB4 WC5,4.0,3.34424511,0.466708055
9,BB4 WC6,5.5,4.75191823,0.537159411
9,BB4 WC7,5.5,5.4029149,0.517287297
9,BB4 WC8,7.5,7.95532216,0.54244743
9,BB4 WC9,13.5,13.0434361,0.517620179
9,BB4 WD1,13.0,12.8666947,0.487983323
9,BB4 WD2,6.5,7.03759937,0.542266464
9,BB4 WD3,4.5,4.06584295,0.516456011
9,BB4 WD4,5.0,3.72961027,0.524970358
9,BB4 WD5,4.5,4.23278901,0.502410874
9,BB4 WD6,4.5,3.81981784,0.466130057
9,BB4 WD7,5.0,4.47817188,0.505175324
9,BB4 WD8,6.0,6.52891271,0.536195177
9,BB4 WD9,13.0,12.5031803,0.489619824
9,BB4 WE1,12.5,12.5949668,0.50774321
9,BB4 WE2,6.5,6.52489129,0.451178612
9,BB4 WE3,4.5,4.19945604,0.5472686
9,BB4 WE4,4.0,3.81482471,0.541172632
9,BB4 WE5,4.5,4.19794364,0.516007641
9,BB4 WE6,4.5,3.83693982,0.528225985
9,BB4 WE7,5.0,4.98065228,0.556418457
9,BB4 WE8,6.0,6.29282553,0.568845161
9,BB4 WE9,12.5,12.2123892,0.462799382
9,BB4 WF1,12.5,12.8056754,0.505093352
9,BB4 WF2,6.5,6.65497258,0.492093714
9,BB4 WF3,5.0,4.26870526,0.468661399
9,BB4 WF4,4.5,3.78515564,0.483455526
9,BB4 WF5,4.0,3.54650489,0.473489658
9,BB4 WF6,4.0,3.57787767,0.500089229
9,BB4 WF7,5.5,4.77817492,0.518268508
9,BB4 WF8,6.5,7.10489304,0.541135434
9,BB4 WF9,13.0,12.6443373,0.470158788
9,BB4 WG1,13.0,13.2820783,0.529865699
9,BB4 WG2,7.0,7.66682982,0.497108213
9,BB4 WG3,5.0,5.00422915,0.546112682
9,BB4 WG4,4.5,4.10214466,0.505293296
9,BB4 WG5,4.5,4.06744838,0.458116492
9,BB4 WG6,4.5,3.92789028,0.531737648
9,BB4 WG7,5.5,5.46082614,0.566776767
9,BB4 WG8,8.0,8.23975768,0.488883906
9,BB4 WG9,13.5,13.2377955,0.47924142
9,BB4 WH1,13.0,12.9860351,0.515881512
9,BB4 WH2,9.5,9.50371307,0.481612134
9,BB4 WH3,7.5,7.73988503,0.515138896
9,BB4 WH4,6.5,6.45471958,0.438164476
9,BB4 WH5,6.0,5.89036312,0.510879182
9,BB4 WH6,6.0,6.40894134,0.572905446
9,BB4 WH7,7.0,7.5301142,0.546064047
9,BB4 WH8,9.5,9.68635248,0.505493662
9,BB4 WH9,13.5,13.2076155,0.507397088
9,BB4 WJ1,19.0,17.9516471,0.464505775
9,BB4 WJ2,13.0,12.8645638,0.470709634
9,BB4 WJ3,13.0,12.7584023,0.471965813
9,BB4 WJ4,12.0,11.8895197,0.489299231
9,BB4 WJ5,12.0,11.6740362,0.469205174
9,BB4 WJ6,12.0,11.8127436,0.495151452
9,BB4 WJ7,12.5,12.6433661,0.535940556
9,BB4 WJ8,13.0,13.012178,0.518859827
9,BB4 WJ9,18.5,17.8898987,0.513153926
9,BB5 BC3,14.0,13.8984951,0.517563704
9,BB5 BC4,14.5,14.5408974,0.545200504
9,BB5 BC5,13.0,12.8406185,0.466930216
9,BB5 BD3,15.5,15.1853712,0.5000977
9,BB5 BD4,15.5,15.5877781,0.478712304
9,BB5 BD5,15.0,14.9018073,0.528467077
9,BB5 BE2,13.5,13.575217,0.481607491
9,BB5 BE3,15.5,15.2833355,0.4649928
9,BB5 BE4,16.5,16.781486,0.537223812
9,BB5 BE5,18.5,18.4257104,0.475041319
9,BB5 BF3,16.0,16.0888201,0.527381836
9,BB5 BF4,18.0,17.2447368,0.479724061
9,BB5 BF5,18.0,17.1008965,0.480909239
9,BB5 BG3,15.0,15.066791,0.499134417
9,BB5 BG4,16.0,16.5445679,0.491005475
9,BB5 BG5,16.0,16.1718725,0.493273353
9,BB5 BH5,16.0,14.9412449,0.490712355
9,BB5 WA1,18.5,18.137994,0.52845077
9,BB5 WA2,13.5,13.4356315,0.533689695
9,BB5 WA3,13.5,13.132288,0.469453552
9,BB5 WA4,13.5,13.0403425,0.472542507
9,BB5 WA5,12.0,12.0260641,0.513485735
9,BB5 WB1,14.0,13.6680587,0.478808042
9,BB5 WB2,9.5,9.98722965,0.54306117
9,BB5 WB3,7.5,8.10689245,0.543432172
9,BB5 WB4,7.0,7.07617058,0.45792132
9,BB5 WC1,14.0,13.8903979,0.502968894
9,BB5 WC2,9.0,8.89170203,0.486506089
9,BB5 WC3,6.5,6.3794179,0.458371688
9,BB5 WC4,5.5,4.58321638,0.443749271
9,BB5 WC5,6.0,4.76752627,0.437413443
9,BB5 WD1,13.5,13.3341011,0.483082075
9,BB5 WD2,8.0,8.1319783,0.466763704
9,BB5 WD3,6.0,5.44038105,0.425108019
9,BB5 WD4,5.0,4.36173348,0.520023473
9,BB5 WD5,5.5,4.73514642,0.498011317
9,BB5 WE1,12.5,12.6604934,0.501019007
9,BB5 WE2,6.5,7.17068828,0.520796731
9,BB5 WE3,5.5,5.46181441,0.530284918
9,BB5 WE4,5.5,4.92295726,0.519066507
9,BB5 WE5,5.0,4.59301275,0.512061264
9,BB5 WF1,13.0,12.8470893,0.459111416
9,BB5 WF2,7.0,7.77515306,0.510926689
9,BB5 WF3,5.5,5.44539136,0.542762535
9,BB5 WF4,5.0,4.54849941,0.529488973
9,BB5 WF5,4.5,3.7380244,0.478646367
9,BB5 WG1,14.0,13.6085757,0.467113904
9,BB5 WG2,8.5,8.64364312,0.467084684
9,BB5 WG3,6.0,6.24046365,0.536207096
9,BB5 WG4,5.5,4.70171792,0.500013339
9,BB5 WG5,5.0,4.60761095,0.483422569
9,BB5 WH1,14.0,13.852252,0.495459975
9,BB5 WH2,10.0,10.3564236,0.549496212
9,BB5 WH3,8.5,8.53992155,0.490298168
9,BB5 WH4,7.0,7.14779452,0.448719317
9,BB5 WH5,6.5,6.45134708,0.446505066
9,BB5 WJ1,18.5,17.9598601,0.498691282
9,BB5 WJ2,13.5,13.5217876,0.518772523
9,BB5 WJ3,13.0,13.1425543,0.524884143
9,BB5 WJ4,12.5,12.3264148,0.510514709
9,BB5 WJ5,12.5,12.3219796,0.464191073
9,BC3 BC4,13.0,12.9493088,0.467275028
9,BC3 BC5,15.5,15.3859724,0.486302063
9,BC3 BC6,16.5,16.840899,0.548515302
9,BC3 BC7,15.0,15.712044,0.546405066
9,BC3 BD4,14.5,14.55183,0.514636438
9,BC3 BD5,17.0,16.5772698,0.506313765
9,BC3 BD6,18.0,17.929109,0.505527726
9,BC3 BD7,17.0,16.6087715,0.449066387
9,BC3 BE5,17.0,16.8660499,0.51904153
9,BC3 BE6,18.0,17.1443555,0.50696367
9,BC3 BE7,16.5,16.3726231,0.530416488
9,BC3 BF6,17.5,17.2233764,0.470951222
9,BC3 BF7,16.5,16.7626902,0.522925116
9,BC3 BG7,16.0,16.0749269,0.490252993
9,BC3 WA1,19.0,17.9124727,0.484901644
9,BC3 WA2,14.5,13.8909692,0.488536192
9,BC3 WA3,15.0,14.5174785,0.522228317
